employee_id,age,department,job_role,salary,years_at_company,years_in_role,overtime,satisfaction_score,commute_distance,promotion_count,training_hours,performance_score,attrition
EMP_01755,45,Sales,Account Executive,105500,5,0,Yes,3,5.3,1,33.0,3,1
EMP_01756,28,Operations,Operations Analyst,66700,0,0,No,3,5.4,0,24.0,4,0
EMP_01757,37,Engineering,Software Engineer,86300,10,4,Yes,3,37.9,3,32.0,2,1
EMP_01758,37,Engineering,Software Engineer,104200,5,0,No,4,8.1,0,41.0,3,0
EMP_01759,31,Human Resources,HR Specialist,62000,1,1,No,5,2.3,0,36.0,3,0
EMP_01760,32,Engineering,DevOps Specialist,132700,2,1,No,5,33.2,0,18.0,3,0
EMP_01761,35,Engineering,DevOps Specialist,130400,5,3,Yes,2,6.0,0,17.0,2,0
EMP_01762,23,Engineering,Senior Engineer,148500,0,0,Yes,3,49.6,0,21.0,3,0
EMP_01763,36,Product & Design,UX Designer,80300,0,0,No,4,15.8,0,55.0,4,0
EMP_01764,37,Sales,Sales Representative,71600,7,0,No,3,1.2,1,33.0,3,0
EMP_01765,38,Product & Design,UX Designer,88200,3,0,No,2,,1,2.0,3,1
EMP_01766,53,Engineering,QA Analyst,85700,2,2,No,3,4.2,0,45.0,4,0
EMP_01767,37,Operations,Customer Support Specialist,50400,2,2,No,2,10.2,0,33.0,3,0
EMP_01768,47,Engineering,QA Analyst,84900,10,2,No,3,2.8,3,25.0,3,0
EMP_01769,47,Engineering,QA Analyst,91300,11,5,No,5,8.2,4,40.0,3,0
EMP_01770,25,Product & Design,UX Designer,99400,0,0,No,4,8.2,0,,3,0
EMP_01771,40,Engineering,DevOps Specialist,130500,1,1,Yes,3,5.4,0,18.0,4,1
EMP_01772,39,Engineering,DevOps Specialist,121500,1,1,Yes,1,10.8,0,16.0,3,0
EMP_01773,32,Product & Design,UX Designer,90600,5,2,No,5,10.3,2,38.0,2,0
EMP_01774,34,Human Resources,Recruiter,53700,1,0,No,3,9.4,0,45.0,2,0
EMP_01775,46,Sales,Account Executive,133300,13,2,No,4,11.1,5,14.0,3,0
EMP_01776,35,Engineering,DevOps Specialist,113500,2,2,No,2,4.0,0,27.0,3,0
EMP_01777,42,Engineering,Senior Engineer,164600,0,0,No,4,,0,17.0,4,0
EMP_01778,38,Operations,Operations Analyst,59800,0,0,No,2,1.2,0,40.0,3,0
EMP_01779,43,Operations,Supply Chain Lead,98000,10,0,No,3,8.1,3,25.0,2,0
EMP_01780,37,Operations,Operations Analyst,79000,3,2,Yes,2,16.3,2,38.0,3,0
EMP_01781,36,Operations,Supply Chain Lead,96200,0,0,No,1,5.0,0,10.0,3,0
EMP_01782,23,Engineering,QA Analyst,81800,0,0,Yes,1,7.9,0,7.0,4,1
EMP_01783,41,Engineering,Software Engineer,81300,0,0,No,3,3.7,0,54.0,2,0
EMP_01784,21,Engineering,DevOps Specialist,123000,1,1,No,3,5.2,0,44.0,4,0
EMP_01785,38,Sales,Sales Director,165000,0,0,No,2,8.5,0,56.0,3,0
EMP_01786,38,Engineering,QA Analyst,89400,4,4,No,4,15.2,2,23.0,3,0
EMP_01787,23,Engineering,Senior Engineer,149300,1,1,Yes,1,11.5,0,40.0,3,0
EMP_01788,44,Engineering,Tech Lead,321100,19,2,No,3,2.5,4,30.0,3,0
EMP_01789,43,Engineering,Software Engineer,99300,4,1,No,1,32.6,0,26.0,3,1
EMP_01790,54,Engineering,Tech Lead,196300,3,0,Yes,4,1.4,0,44.0,4,0
EMP_01791,27,Engineering,Tech Lead,167800,1,1,Yes,5,10.4,0,19.0,4,0
EMP_01792,21,Human Resources,Recruiter,57200,0,0,Yes,5,,0,,3,1
EMP_01793,42,Operations,Supply Chain Lead,111300,8,0,No,2,10.5,3,20.0,3,0
EMP_01794,45,Product & Design,Product Manager,125700,0,0,No,2,12.7,0,2.0,3,0
EMP_01795,47,Sales,Sales Representative,68100,8,3,No,3,10.7,5,,2,0
EMP_01796,23,Sales,Sales Representative,52600,0,0,No,3,7.4,0,20.0,3,1
EMP_01797,24,Operations,Operations Analyst,63200,2,2,No,1,38.0,0,25.0,2,0
EMP_01798,28,Sales,Sales Representative,62100,2,2,Yes,4,6.5,0,17.0,2,0
EMP_01799,32,Sales,Sales Representative,59200,1,0,Yes,4,6.4,0,24.0,3,0
EMP_01800,40,Sales,Sales Representative,67400,2,0,No,5,,0,17.0,4,0
EMP_01801,28,Product & Design,Product Manager,125500,0,0,Yes,1,8.7,0,24.0,3,1
EMP_01802,27,Engineering,QA Analyst,85600,6,4,Yes,3,,2,58.0,3,1
EMP_01803,30,Engineering,DevOps Specialist,114700,2,2,Yes,3,4.5,0,35.0,3,0
EMP_01804,35,Human Resources,Recruiter,82400,9,4,No,4,5.4,4,27.0,3,0
EMP_01805,40,Operations,Customer Support Specialist,67400,6,0,No,2,7.1,0,13.0,3,0
EMP_01806,21,Engineering,QA Analyst,75100,0,0,No,3,9.3,0,44.0,4,0
EMP_01807,50,Human Resources,HR Specialist,64500,5,2,No,4,20.3,4,24.0,3,0
EMP_01808,45,Engineering,Tech Lead,182300,6,0,No,4,20.2,3,31.0,3,0
EMP_01809,32,Product & Design,Product Manager,161200,7,0,Yes,3,5.4,2,15.0,3,0
EMP_01810,47,Engineering,Senior Engineer,141200,2,2,No,2,18.2,0,13.0,3,0
EMP_01811,21,Engineering,Senior Engineer,128200,0,0,No,4,13.9,0,47.0,1,0
EMP_01812,36,Sales,Account Executive,102700,6,4,No,4,14.5,1,7.0,2,0
EMP_01813,21,Product & Design,Product Manager,117400,0,0,No,5,1.9,0,23.0,3,0
EMP_01814,36,Sales,Sales Representative,60200,4,4,Yes,4,3.0,0,29.0,3,0
EMP_01815,33,Engineering,Tech Lead,187100,0,0,No,3,26.4,0,19.0,4,1
EMP_01816,33,Sales,Sales Director,242800,11,0,Yes,4,3.8,1,31.0,3,0
EMP_01817,26,Sales,Sales Director,178400,1,1,Yes,4,5.2,0,51.0,3,0
EMP_01818,39,Engineering,QA Analyst,81600,4,1,Yes,3,7.0,1,32.0,3,1
EMP_01819,40,Product & Design,Product Manager,128100,1,1,No,3,27.9,0,36.0,3,0
EMP_01820,22,Operations,Operations Analyst,65400,0,0,No,4,,0,33.0,2,0
EMP_01821,25,Operations,Operations Analyst,68900,5,3,No,4,5.5,2,34.0,3,0
EMP_01822,21,Sales,Account Executive,107000,1,1,Yes,3,4.2,0,24.0,3,0
EMP_01823,39,Product & Design,Product Manager,140100,4,1,No,3,24.0,1,20.0,3,1
EMP_01824,40,Operations,Supply Chain Lead,87500,2,2,No,3,9.8,0,,3,0
EMP_01825,41,Sales,Sales Representative,64800,5,0,Yes,5,18.2,0,32.0,3,1
EMP_01826,21,Product & Design,Product Analyst,82700,0,0,No,3,18.6,0,37.0,3,0
EMP_01827,31,Engineering,Software Engineer,83900,5,1,Yes,5,14.4,0,34.0,2,0
EMP_01828,47,Sales,Sales Representative,67000,1,0,No,3,7.9,0,33.0,3,1
EMP_01829,41,Engineering,Software Engineer,85400,3,2,No,4,11.5,2,43.0,3,0
EMP_01830,38,Operations,Supply Chain Lead,99800,3,1,No,4,,1,16.0,3,0
EMP_01831,45,Product & Design,UX Designer,83100,1,1,Yes,5,1.9,0,42.0,3,0
EMP_01832,31,Human Resources,HR Director,154700,1,1,No,4,6.0,0,39.0,4,0
EMP_01833,39,Engineering,QA Analyst,87800,1,1,No,2,12.7,0,37.0,3,0
EMP_01834,43,Sales,Sales Representative,101900,16,0,No,1,19.1,2,19.0,4,0
EMP_01835,50,Engineering,Software Engineer,109200,3,2,Yes,3,15.6,1,23.0,3,0
EMP_01836,31,Engineering,Tech Lead,166700,2,2,No,4,2.0,0,24.0,3,0
EMP_01837,46,Operations,Supply Chain Lead,133200,12,1,No,3,8.4,2,26.0,3,0
EMP_01838,40,Sales,Sales Representative,80700,8,0,No,2,5.9,1,28.0,3,0
EMP_01839,35,Product & Design,UX Designer,77400,0,0,No,5,10.2,0,3.0,3,0
EMP_01840,58,Engineering,Software Engineer,97600,2,2,No,4,8.1,0,54.0,4,0
EMP_01841,22,Sales,Sales Director,148100,1,0,No,4,2.7,0,10.0,3,0
EMP_01842,31,Human Resources,HR Director,154200,4,1,No,2,,1,30.0,3,1
EMP_01843,54,Sales,Account Executive,104600,4,0,No,4,2.7,1,23.0,3,0
EMP_01844,39,Product & Design,Product Manager,173100,9,6,No,3,7.6,1,22.0,3,0
EMP_01845,28,Sales,Account Executive,97100,1,0,No,2,6.8,0,32.0,2,0
EMP_01846,21,Engineering,QA Analyst,64500,1,1,No,4,4.3,0,22.0,1,0
EMP_01847,38,Product & Design,UX Designer,88200,1,0,No,3,1.4,0,38.0,4,0
EMP_01848,42,Engineering,QA Analyst,83400,1,1,No,3,1.9,0,25.0,4,0
EMP_01849,46,Sales,Account Executive,102900,4,0,No,1,11.4,0,44.0,3,0
EMP_01850,45,Sales,Sales Director,289900,21,0,Yes,3,5.9,3,1.0,3,0
EMP_01851,36,Operations,Operations Analyst,90900,10,3,No,3,4.3,1,19.0,3,0
EMP_01852,23,Operations,Supply Chain Lead,86600,0,0,No,3,8.8,0,4.0,3,0
EMP_01853,33,Operations,Supply Chain Lead,105800,6,0,No,4,,1,41.0,4,0
EMP_01854,40,Sales,Sales Director,163900,1,1,Yes,5,1.8,0,26.0,2,1
EMP_01855,24,Engineering,Software Engineer,94900,0,0,No,5,26.6,0,27.0,2,0
EMP_01856,49,Product & Design,Product Analyst,75800,1,1,No,1,7.1,0,26.0,3,0
EMP_01857,42,Operations,Operations Analyst,120200,22,1,No,4,3.0,7,24.0,3,0
EMP_01858,30,Engineering,QA Analyst,70100,0,0,Yes,1,42.2,0,18.0,2,1
EMP_01859,21,Sales,Account Executive,112400,1,1,No,1,1.9,0,,4,1
EMP_01860,40,Product & Design,Product Analyst,74900,5,1,No,2,5.5,1,,1,0
EMP_01861,30,Product & Design,Product Manager,137800,3,2,Yes,1,32.3,2,53.0,4,1
EMP_01862,27,Sales,Account Executive,111900,7,3,No,2,9.0,2,33.0,3,1
EMP_01863,47,Sales,Sales Representative,47100,3,3,Yes,5,18.1,0,15.0,3,1
EMP_01864,28,Engineering,QA Analyst,60400,3,3,No,3,16.0,0,38.0,2,0
EMP_01865,33,Product & Design,UX Designer,82200,7,1,No,2,6.7,5,33.0,1,0
EMP_01866,36,Engineering,DevOps Specialist,132000,5,0,No,3,2.1,3,51.0,2,0
EMP_01867,27,Sales,Sales Director,206100,2,2,No,1,6.0,0,12.0,4,0
EMP_01868,37,Sales,Account Executive,100700,2,0,No,3,9.2,0,7.0,3,0
EMP_01869,51,Sales,Account Executive,110200,4,3,No,4,5.4,1,11.0,3,0
EMP_01870,21,Product & Design,Product Manager,131400,1,1,No,3,5.9,0,24.0,4,0
EMP_01871,31,Human Resources,HR Specialist,70000,4,0,No,3,4.3,2,18.0,2,0
EMP_01872,35,Engineering,QA Analyst,71600,0,0,Yes,2,18.7,0,14.0,3,0
EMP_01873,36,Engineering,Tech Lead,159600,0,0,No,3,6.7,0,37.0,5,0
EMP_01874,38,Engineering,Senior Engineer,147200,0,0,No,3,28.0,0,44.0,3,0
EMP_01875,34,Product & Design,UX Designer,105100,7,0,No,5,5.4,1,28.0,3,0
EMP_01876,41,Human Resources,HR Specialist,75800,5,3,Yes,3,14.8,1,23.0,4,0
EMP_01877,37,Product & Design,UX Designer,105600,1,1,Yes,4,2.2,0,28.0,3,0
EMP_01878,32,Human Resources,HR Director,214900,11,7,No,2,5.2,1,44.0,3,0
EMP_01879,35,Product & Design,Product Analyst,85700,5,3,No,2,1.9,3,36.0,2,0
EMP_01880,21,Product & Design,UX Designer,89400,1,1,No,2,7.7,0,20.0,3,0
EMP_01881,44,Sales,Account Executive,112000,7,6,No,3,4.3,2,27.0,1,0
EMP_01882,32,Engineering,DevOps Specialist,100500,1,1,No,3,3.2,0,10.0,3,0
EMP_01883,29,Engineering,DevOps Specialist,123000,4,4,Yes,3,13.1,1,25.0,3,0
EMP_01884,34,Engineering,Software Engineer,70300,0,0,No,1,4.4,0,12.0,2,1
EMP_01885,34,Engineering,Senior Engineer,140400,2,0,Yes,3,7.3,0,37.0,1,1
EMP_01886,30,Engineering,QA Analyst,107300,8,0,No,3,24.4,1,24.0,5,0
EMP_01887,35,Sales,Account Executive,117900,7,1,No,2,11.1,4,12.0,3,0
EMP_01888,43,Product & Design,Product Manager,161400,4,0,No,3,24.3,0,25.0,3,0
EMP_01889,30,Engineering,Tech Lead,209600,1,1,Yes,3,3.1,0,25.0,4,0
EMP_01890,37,Product & Design,UX Designer,97900,0,0,No,3,20.3,0,27.0,4,1
EMP_01891,39,Product & Design,UX Designer,92400,1,1,No,3,20.1,0,0.0,3,0
EMP_01892,41,Operations,Supply Chain Lead,102100,1,1,No,2,5.8,0,16.0,5,0
EMP_01893,39,Engineering,Software Engineer,95300,0,0,No,1,4.3,0,35.0,3,1
EMP_01894,34,Operations,Customer Support Specialist,51700,3,3,No,4,9.7,2,21.0,3,0
EMP_01895,46,Product & Design,Product Manager,151200,0,0,No,2,7.3,0,22.0,5,0
EMP_01896,29,Product & Design,Product Manager,125700,1,1,No,4,1.3,0,23.0,2,0
EMP_01897,36,Human Resources,HR Specialist,66000,1,1,No,2,10.6,0,17.0,4,0
EMP_01898,42,Engineering,Senior Engineer,138500,4,3,Yes,2,18.7,2,14.0,3,0
EMP_01899,48,Sales,Account Executive,134200,11,0,Yes,4,42.4,3,32.0,4,0
EMP_01900,55,Operations,Operations Analyst,77900,4,4,No,4,3.3,2,18.0,3,1
EMP_01901,50,Engineering,Tech Lead,183000,6,1,Yes,3,11.8,1,41.0,3,0
EMP_01902,35,Sales,Sales Representative,56800,0,0,Yes,5,28.5,0,33.0,3,0
EMP_01903,21,Operations,Operations Analyst,68900,0,0,No,4,16.3,0,11.0,4,0
EMP_01904,42,Engineering,Senior Engineer,134300,3,0,No,1,34.6,0,30.0,3,0
EMP_01905,43,Product & Design,UX Designer,99100,1,1,No,3,,0,9.0,3,0
EMP_01906,37,Engineering,QA Analyst,73700,4,1,No,4,6.0,0,33.0,3,0
EMP_01907,27,Sales,Sales Representative,69700,7,1,No,3,8.4,2,43.0,2,0
EMP_01908,26,Engineering,Software Engineer,87800,0,0,Yes,2,15.9,0,45.0,3,1
EMP_01909,35,Product & Design,Product Manager,123800,1,0,No,1,8.4,0,14.0,3,0
EMP_01910,34,Operations,Customer Support Specialist,73100,10,0,Yes,4,22.9,2,43.0,3,0
EMP_01911,52,Engineering,QA Analyst,74600,1,1,Yes,2,7.8,0,18.0,3,1
EMP_01912,33,Engineering,DevOps Specialist,129700,5,0,Yes,3,2.8,1,18.0,2,0
EMP_01913,35,Sales,Sales Director,199800,7,1,Yes,3,6.1,2,30.0,4,0
EMP_01914,30,Sales,Account Executive,116100,5,1,No,2,17.5,2,41.0,3,0
EMP_01915,23,Engineering,Software Engineer,98500,1,1,No,3,14.6,0,14.0,2,0
EMP_01916,21,Operations,Customer Support Specialist,51200,1,1,No,3,13.2,0,18.0,3,0
EMP_01917,33,Operations,Supply Chain Lead,99000,2,0,Yes,1,5.5,0,18.0,3,0
EMP_01918,44,Product & Design,UX Designer,101600,9,2,No,3,2.4,2,16.0,2,0
EMP_01919,52,Human Resources,Recruiter,68100,4,4,No,5,1.1,2,34.0,3,0
EMP_01920,23,Product & Design,Product Manager,129300,0,0,No,4,15.0,0,25.0,4,0
EMP_01921,35,Sales,Account Executive,105200,1,1,No,5,19.9,0,43.0,5,0
EMP_01922,42,Operations,Customer Support Specialist,54200,1,0,No,4,1.9,0,48.0,3,0
EMP_01923,41,Sales,Account Executive,95700,3,3,Yes,4,9.2,2,25.0,3,0
EMP_01924,30,Sales,Account Executive,79400,0,0,No,1,2.1,0,1.0,3,0
EMP_01925,21,Sales,Account Executive,102100,1,1,No,2,7.4,0,19.0,3,0
EMP_01926,42,Engineering,Software Engineer,120400,14,4,Yes,4,4.6,1,10.0,3,1
EMP_01927,35,Sales,Sales Representative,68700,4,0,No,3,4.2,0,1.0,4,0
EMP_01928,30,Operations,Operations Analyst,74600,3,3,No,3,3.6,0,30.0,3,0
EMP_01929,35,Engineering,QA Analyst,96500,15,2,No,4,2.9,1,36.0,4,0
EMP_01930,21,Engineering,Senior Engineer,147300,1,0,No,4,14.8,0,26.0,4,0
EMP_01931,41,Engineering,QA Analyst,85700,6,6,Yes,2,19.8,5,26.0,3,0
EMP_01932,48,Engineering,QA Analyst,87900,3,0,No,4,12.8,0,34.0,4,0
EMP_01933,22,Sales,Sales Director,208000,0,0,No,2,3.3,0,40.0,4,0
EMP_01934,63,Sales,Account Executive,114900,4,0,No,2,4.8,2,40.0,2,0
EMP_01935,34,Sales,Account Executive,98900,0,0,No,2,6.0,0,19.0,3,0
EMP_01936,28,Engineering,Tech Lead,201900,8,3,Yes,2,10.4,2,27.0,3,1
EMP_01937,36,Sales,Account Executive,117500,6,0,No,3,16.9,1,28.0,3,0
EMP_01938,39,Product & Design,Product Manager,186000,19,0,No,5,17.0,5,31.0,3,0
EMP_01939,40,Human Resources,Recruiter,89300,14,2,No,3,3.0,3,21.0,3,0
EMP_01940,28,Sales,Sales Director,193800,3,3,Yes,3,19.6,2,9.0,3,0
EMP_01941,31,Engineering,DevOps Specialist,107100,3,1,Yes,5,17.5,3,2.0,1,0
EMP_01942,41,Engineering,Senior Engineer,155600,7,2,No,3,14.0,1,45.0,3,0
EMP_01943,21,Product & Design,Product Manager,136100,1,0,Yes,4,7.4,0,36.0,5,0
EMP_01944,24,Engineering,DevOps Specialist,108500,0,0,No,4,2.7,0,33.0,4,0
EMP_01945,40,Engineering,Senior Engineer,152100,3,1,No,3,33.8,0,15.0,3,1
EMP_01946,37,Product & Design,UX Designer,98600,1,1,No,1,2.3,0,25.0,4,0
EMP_01947,25,Sales,Account Executive,90500,2,1,Yes,3,7.7,0,46.0,3,1
EMP_01948,23,Engineering,Tech Lead,191300,1,1,Yes,3,13.4,0,34.0,3,0
EMP_01949,38,Operations,Customer Support Specialist,43200,1,1,No,2,15.8,0,14.0,2,1
EMP_01950,36,Engineering,Tech Lead,176400,2,0,No,4,21.6,0,19.0,3,0
EMP_01951,39,Sales,Account Executive,121100,4,4,No,3,53.7,1,16.0,3,0
EMP_01952,42,Human Resources,Recruiter,75100,8,1,No,5,2.5,3,29.0,4,1
EMP_01953,38,Engineering,Tech Lead,192700,2,0,No,2,4.3,0,28.0,5,0
EMP_01954,37,Sales,Sales Representative,65200,5,4,Yes,4,5.8,3,23.0,3,0
EMP_01955,34,Engineering,Software Engineer,86000,0,0,No,3,7.7,0,29.0,3,0
EMP_01956,33,Human Resources,Recruiter,67800,0,0,No,5,16.4,0,24.0,4,0
EMP_01957,28,Engineering,QA Analyst,74800,1,1,No,3,8.7,0,12.0,3,0
EMP_01958,33,Engineering,Senior Engineer,143600,0,0,No,5,25.8,0,30.0,4,0
EMP_01959,51,Human Resources,HR Director,164900,5,0,No,5,29.2,1,24.0,3,0
EMP_01960,42,Sales,Sales Director,210400,1,1,Yes,2,5.0,0,14.0,5,0
EMP_01961,27,Sales,Sales Representative,65200,4,1,No,3,2.5,2,35.0,4,0
EMP_01962,50,Engineering,Senior Engineer,134800,3,3,No,4,15.7,0,29.0,3,0
EMP_01963,45,Sales,Account Executive,91700,0,0,No,2,5.0,0,17.0,3,0
EMP_01964,44,Product & Design,Product Analyst,92300,8,2,No,3,8.8,1,,4,0
EMP_01965,36,Engineering,Tech Lead,150100,0,0,No,4,23.0,0,27.0,3,0
EMP_01966,27,Sales,Sales Representative,69000,6,0,No,1,,3,23.0,3,1
EMP_01967,38,Sales,Sales Director,171200,0,0,No,1,13.5,0,42.0,1,1
EMP_01968,44,Sales,Sales Representative,68900,5,0,No,4,20.9,1,,3,0
EMP_01969,40,Sales,Sales Director,233100,6,1,No,3,8.9,0,17.0,5,0
EMP_01970,30,Product & Design,Product Manager,118600,3,0,Yes,3,5.2,1,18.0,3,1
EMP_01971,32,Engineering,Software Engineer,86500,1,1,No,4,2.7,0,16.0,3,1
EMP_01972,40,Engineering,Software Engineer,100800,7,1,No,2,29.4,0,35.0,1,1
EMP_01973,30,Product & Design,Product Analyst,102700,8,0,Yes,4,13.4,1,28.0,3,0
EMP_01974,36,Engineering,QA Analyst,86600,1,1,Yes,4,5.3,0,18.0,5,0
EMP_01975,30,Engineering,Senior Engineer,125500,0,0,Yes,5,1.3,0,30.0,1,0
EMP_01976,26,Sales,Sales Representative,74300,6,1,No,3,21.0,1,27.0,3,0
EMP_01977,28,Human Resources,HR Director,140700,0,0,No,3,8.4,0,35.0,3,0
EMP_01978,36,Sales,Sales Director,182200,2,2,Yes,3,4.2,0,37.0,5,0
EMP_01979,28,Human Resources,Recruiter,71600,1,0,No,4,15.2,0,23.0,5,0
EMP_01980,45,Product & Design,UX Designer,113600,9,5,No,2,12.1,2,43.0,3,0
EMP_01981,42,Engineering,QA Analyst,97900,7,4,No,5,11.1,1,15.0,5,0
EMP_01982,36,Operations,Operations Analyst,83500,7,1,Yes,5,1.1,0,27.0,3,0
EMP_01983,23,Sales,Sales Director,206700,3,3,Yes,4,7.6,0,46.0,3,0
EMP_01984,27,Engineering,Senior Engineer,158400,7,0,Yes,1,3.7,1,0.0,3,1
EMP_01985,48,Human Resources,HR Specialist,71200,10,0,No,3,6.9,5,24.0,1,0
EMP_01986,50,Engineering,DevOps Specialist,133100,12,6,No,2,13.8,4,23.0,3,0
EMP_01987,26,Product & Design,UX Designer,101400,3,1,No,1,11.6,0,23.0,4,0
EMP_01988,47,Sales,Sales Representative,57300,1,0,No,3,39.7,0,20.0,1,0
EMP_01989,51,Sales,Sales Representative,58200,2,0,No,1,10.5,0,13.0,3,0
EMP_01990,50,Product & Design,Product Manager,147600,1,1,No,4,9.6,0,35.0,3,0
EMP_01991,21,Sales,Sales Director,177600,1,0,No,2,9.6,0,,5,0
EMP_01992,45,Engineering,Tech Lead,160900,1,0,Yes,4,2.8,0,37.0,4,0
EMP_01993,33,Sales,Account Executive,100800,0,0,No,4,6.0,0,25.0,3,0
EMP_01994,36,Engineering,Software Engineer,104200,9,2,Yes,3,5.0,7,24.0,3,0
EMP_01995,38,Engineering,Tech Lead,147500,0,0,Yes,5,1.6,0,20.0,3,1
EMP_01996,39,Operations,Customer Support Specialist,53900,3,2,Yes,2,12.4,1,23.0,3,0
EMP_01997,24,Engineering,Software Engineer,79500,1,0,Yes,4,44.7,0,58.0,3,1
EMP_01998,36,Product & Design,UX Designer,87600,0,0,Yes,1,25.8,0,36.0,4,1
EMP_01999,32,Engineering,QA Analyst,88300,12,9,Yes,4,1.1,4,27.0,3,0
EMP_02000,31,Engineering,Senior Engineer,181800,9,1,No,3,5.6,5,19.0,3,0
EMP_02001,30,Product & Design,Product Manager,131800,2,1,Yes,1,20.0,0,11.0,3,1
EMP_02002,30,Engineering,DevOps Specialist,113200,1,1,No,4,2.3,0,16.0,3,0
EMP_02003,35,Engineering,Senior Engineer,193200,11,0,No,2,6.4,3,11.0,3,0
EMP_02004,27,Operations,Customer Support Specialist,53100,1,1,No,2,1.3,0,40.0,3,0
EMP_02005,45,Engineering,Senior Engineer,162100,6,6,No,2,14.1,4,1.0,2,0
EMP_02006,46,Product & Design,Product Manager,108500,0,0,No,3,24.7,0,0.0,2,0
EMP_02007,22,Sales,Account Executive,108900,2,1,No,3,11.8,0,40.0,4,0
EMP_02008,41,Engineering,Software Engineer,97300,7,1,No,2,,0,4.0,2,0
EMP_02009,27,Engineering,Software Engineer,97600,4,4,No,1,13.7,0,8.0,3,0
EMP_02010,30,Product & Design,Product Analyst,80800,10,1,No,3,10.6,1,15.0,1,0
EMP_02011,35,Engineering,QA Analyst,77600,7,4,No,4,14.3,1,44.0,2,0
EMP_02012,36,Engineering,Software Engineer,81300,1,0,Yes,1,4.8,0,34.0,3,1
EMP_02013,47,Product & Design,Product Manager,149600,6,0,No,1,11.2,2,40.0,3,0
EMP_02014,31,Sales,Sales Director,155500,0,0,Yes,3,13.8,0,29.0,2,0
EMP_02015,45,Engineering,Senior Engineer,145500,1,1,No,5,1.5,0,28.0,5,0
EMP_02016,34,Product & Design,Product Analyst,82400,1,1,No,3,7.4,0,21.0,2,0
EMP_02017,30,Human Resources,Recruiter,73300,6,0,No,2,4.1,1,29.0,4,1
EMP_02018,38,Operations,Supply Chain Lead,93200,6,1,No,4,11.9,6,17.0,3,0
EMP_02019,21,Engineering,DevOps Specialist,127300,1,1,No,1,,0,31.0,5,0
EMP_02020,31,Engineering,Tech Lead,195500,5,0,No,4,26.7,0,41.0,4,0
EMP_02021,36,Engineering,DevOps Specialist,146400,10,0,No,3,9.4,2,44.0,3,0
EMP_02022,50,Operations,Supply Chain Lead,102600,5,5,No,2,,3,29.0,3,0
EMP_02023,31,Sales,Account Executive,99900,0,0,No,3,4.5,0,39.0,4,0
EMP_02024,33,Sales,Sales Director,186800,2,2,Yes,4,30.6,0,42.0,3,0
EMP_02025,30,Product & Design,UX Designer,94300,1,0,No,1,6.4,0,34.0,4,1
EMP_02026,28,Engineering,Software Engineer,76700,1,0,Yes,4,3.1,0,27.0,3,0
EMP_02027,26,Engineering,Software Engineer,91600,6,0,No,2,7.1,0,0.0,2,0
EMP_02028,24,Engineering,Software Engineer,96400,1,1,No,2,20.6,0,20.0,4,0
EMP_02029,34,Sales,Sales Director,240600,10,1,Yes,4,2.1,3,15.0,3,1
EMP_02030,37,Sales,Sales Representative,63400,4,1,No,4,12.3,2,33.0,4,0
EMP_02031,29,Engineering,QA Analyst,86300,2,2,No,3,1.3,0,24.0,4,0
EMP_02032,30,Engineering,Senior Engineer,182900,10,0,No,3,14.3,5,,3,0
EMP_02033,64,Sales,Sales Representative,59000,1,1,Yes,3,13.3,0,31.0,3,0
EMP_02034,34,Human Resources,HR Specialist,62700,1,0,Yes,4,5.3,0,5.0,3,0
EMP_02035,30,Engineering,Software Engineer,81300,1,1,No,1,17.7,0,33.0,2,0
EMP_02036,33,Sales,Sales Director,171600,0,0,Yes,4,7.0,0,19.0,3,0
EMP_02037,36,Engineering,DevOps Specialist,173500,15,1,No,5,6.4,6,19.0,3,0
EMP_02038,49,Engineering,QA Analyst,80100,3,3,No,3,22.5,1,19.0,4,0
EMP_02039,33,Product & Design,Product Analyst,93200,2,2,No,1,11.0,0,31.0,4,0
EMP_02040,36,Product & Design,UX Designer,84300,1,0,Yes,2,3.0,0,28.0,3,1
EMP_02041,42,Sales,Account Executive,84400,0,0,No,4,6.1,0,37.0,2,0
EMP_02042,35,Sales,Sales Director,221300,4,2,Yes,3,7.7,1,45.0,3,0
EMP_02043,53,Operations,Customer Support Specialist,53600,2,2,No,5,13.7,0,22.0,2,0
EMP_02044,34,Product & Design,UX Designer,113700,4,3,No,4,5.8,0,19.0,4,0
EMP_02045,37,Operations,Supply Chain Lead,117500,7,2,No,5,23.7,2,15.0,3,0
EMP_02046,45,Sales,Account Executive,98700,5,0,No,1,28.3,2,19.0,3,1
EMP_02047,29,Engineering,QA Analyst,84000,9,1,No,2,5.2,1,26.0,1,0
EMP_02048,32,Engineering,QA Analyst,69100,0,0,Yes,2,15.3,0,35.0,3,0
EMP_02049,40,Human Resources,Recruiter,58800,0,0,No,5,,0,66.0,3,0
EMP_02050,32,Sales,Account Executive,102100,3,1,No,1,,0,46.0,3,1
EMP_02051,46,Engineering,Software Engineer,91200,4,1,No,4,22.8,1,35.0,3,1
EMP_02052,58,Engineering,Software Engineer,95200,0,0,No,1,27.1,0,37.0,4,0
EMP_02053,41,Engineering,Tech Lead,168200,3,0,No,3,1.1,1,16.0,3,0
EMP_02054,34,Operations,Customer Support Specialist,72800,14,0,No,1,17.1,2,26.0,4,1
EMP_02055,39,Sales,Account Executive,94900,0,0,No,3,4.6,0,39.0,3,0
